id,name,level,hp,attack_min,attack_max,defense,defense_success_rate,element_attack_min,element_attack_max,element_defense,appear_maps,current_map_id,current_map_name,detail_url,image_url,local_image
3,蜘蛛,2,30,4,7,1,1,0,0,0,"勇者大陆,仙踪林,幻术园 血量 30 魔力值 攻击力 4 ~ 7 防御力 1 防御率 1 魔法防御 0 元素攻击 0 ~ 0 元素防御 0 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 武器 配件 技能 火球术 真空波术 掌心雷术 瞬间移动术 陨石术 冰封术 回旋穿刺卷轴 旋龙刺卷轴 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 苹果 小瓶治疗药水 小瓶魔力药水 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册",0,勇者大陆,https://mu.dvg.cn/monster_info.php?id=3,https://mu.dvg.cn/source/n_monster/Monster10.png,output\按地图分类\勇者大陆\images\蜘蛛_3.png
28,瓢虫怪,10,165,26,31,10,10,0,0,7,仙踪林 血量 165 魔力值 攻击力 26 ~ 31 防御力 10 防御率 10 魔法防御 0 元素攻击 0 ~ 0 元素防御 7 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 武器 卓越的 鹤嘴矛 配件 技能 召唤哥布林 魔石 治疗之石 攻击之石 防御之石 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 苹果 解毒剂 中瓶治疗药水 中瓶魔力药水 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,3,仙踪林,https://mu.dvg.cn/monster_info.php?id=28,https://mu.dvg.cn/source/n_monster/n_monster_22.png,output\按地图分类\仙踪林\images\瓢虫怪_28.png
29,偷猎者,13,220,36,41,13,13,0,0,9,仙踪林 血量 220 魔力值 攻击力 36 ~ 41 防御力 13 防御率 13 魔法防御 0 元素攻击 0 ~ 0 元素防御 9 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 武器 卓越的 石弩 卓越的 火神弩 配件 技能 召唤哥布林 魔石 治疗之石 攻击之石 防御之石 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 苹果 解毒剂 中瓶治疗药水 中瓶魔力药水 玛雅之石 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,3,仙踪林,https://mu.dvg.cn/monster_info.php?id=29,https://mu.dvg.cn/source/n_monster/n_monster_23.png,output\按地图分类\仙踪林\images\偷猎者_29.png
30,树妖,15,295,46,51,15,15,0,0,11,仙踪林 血量 295 魔力值 攻击力 46 ~ 51 防御力 15 防御率 15 魔法防御 0 元素攻击 0 ~ 0 元素防御 11 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 武器 配件 技能 召唤哥布林 魔石 治疗之石 攻击之石 防御之石 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 苹果 解毒剂 中瓶治疗药水 中瓶魔力药水 玛雅之石 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,3,仙踪林,https://mu.dvg.cn/monster_info.php?id=30,https://mu.dvg.cn/source/n_monster/Monster24.png,output\按地图分类\仙踪林\images\树妖_30.png
31,亚昆,16,340,51,57,16,16,0,0,12,仙踪林 血量 340 魔力值 攻击力 51 ~ 57 防御力 16 防御率 16 魔法防御 0 元素攻击 0 ~ 0 元素防御 12 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 武器 卓越的 巨蛇魔剑 配件 技能 召唤哥布林 魔石 治疗之石 攻击之石 防御之石 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 苹果 解毒剂 中瓶治疗药水 中瓶魔力药水 玛雅之石 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,3,仙踪林,https://mu.dvg.cn/monster_info.php?id=31,https://mu.dvg.cn/source/n_monster/n_monster_25.png,output\按地图分类\仙踪林\images\亚昆_31.png
32,石巨人,18,465,62,68,20,20,0,0,15,仙踪林 血量 465 魔力值 攻击力 62 ~ 68 防御力 20 防御率 20 魔法防御 0 元素攻击 0 ~ 0 元素防御 15 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 武器 配件 技能 召唤哥布林 魔石 治疗之石 攻击之石 防御之石 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 苹果 解毒剂 中瓶治疗药水 中瓶魔力药水 玛雅之石 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,3,仙踪林,https://mu.dvg.cn/monster_info.php?id=32,https://mu.dvg.cn/source/n_monster/Monster26.png,output\按地图分类\仙踪林\images\石巨人_32.png
3,蜘蛛,2,30,4,7,1,1,0,0,0,"勇者大陆,仙踪林,幻术园 血量 30 魔力值 攻击力 4 ~ 7 防御力 1 防御率 1 魔法防御 0 元素攻击 0 ~ 0 元素防御 0 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 武器 配件 技能 火球术 真空波术 掌心雷术 瞬间移动术 陨石术 冰封术 回旋穿刺卷轴 旋龙刺卷轴 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 苹果 小瓶治疗药水 小瓶魔力药水 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册",51,幻术园,https://mu.dvg.cn/monster_info.php?id=3,https://mu.dvg.cn/source/n_monster/Monster10.png,output\按地图分类\幻术园\images\蜘蛛_3.png
418,怪异的兔子,4,60,10,13,3,3,0,0,2,幻术园 血量 60 魔力值 攻击力 10 ~ 13 防御力 3 防御率 3 魔法防御 0 元素攻击 0 ~ 0 元素防御 2 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 武器 配件 技能 火球术 真空波术 掌心雷术 瞬间移动术 陨石术 冰封术 回旋穿刺卷轴 旋龙刺卷轴 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 苹果 小瓶治疗药水 小瓶魔力药水 玛雅之石 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,51,幻术园,https://mu.dvg.cn/monster_info.php?id=418,https://mu.dvg.cn/source/n_monster/Monster129.png,output\按地图分类\幻术园\images\怪异的兔子_418.png
421,污染之蝶,13,230,37,42,13,13,0,0,9,幻术园 血量 230 魔力值 攻击力 37 ~ 42 防御力 13 防御率 13 魔法防御 0 元素攻击 0 ~ 0 元素防御 9 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 武器 配件 技能 火球术 真空波术 掌心雷术 瞬间移动术 陨石术 冰封术 回旋穿刺卷轴 旋龙刺卷轴 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 苹果 中瓶治疗药水 中瓶魔力药水 玛雅之石 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,51,幻术园,https://mu.dvg.cn/monster_info.php?id=421,https://mu.dvg.cn/source/n_monster/Monster132.png,output\按地图分类\幻术园\images\污染之蝶_421.png
419,疯狂的兔子,19,520,68,72,22,22,0,0,16,幻术园 血量 520 魔力值 攻击力 68 ~ 72 防御力 22 防御率 22 魔法防御 0 元素攻击 0 ~ 0 元素防御 16 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 武器 配件 技能 火球术 真空波术 掌心雷术 瞬间移动术 陨石术 冰封术 回旋穿刺卷轴 旋龙刺卷轴 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 苹果 中瓶治疗药水 中瓶魔力药水 玛雅之石 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,51,幻术园,https://mu.dvg.cn/monster_info.php?id=419,https://mu.dvg.cn/source/n_monster/Monster130.png,output\按地图分类\幻术园\images\疯狂的兔子_419.png
420,狼人,24,720,85,90,30,30,0,0,22,幻术园 血量 720 魔力值 攻击力 85 ~ 90 防御力 30 防御率 30 魔法防御 0 元素攻击 0 ~ 0 元素防御 22 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 武器 配件 技能 火球术 真空波术 掌心雷术 瞬间移动术 陨石术 冰封术 回旋穿刺卷轴 旋龙刺卷轴 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 苹果 中瓶治疗药水 中瓶魔力药水 玛雅之石 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,51,幻术园,https://mu.dvg.cn/monster_info.php?id=420,https://mu.dvg.cn/source/n_monster/Monster131.png,output\按地图分类\幻术园\images\狼人_420.png
422,诅咒巫师,30,900,105,110,33,36,0,2,24,幻术园 血量 900 魔力值 攻击力 105 ~ 110 防御力 33 防御率 36 魔法防御 0 元素攻击 0 ~ 2 元素防御 24 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 卓越的 革靴 卓越的 革护手 卓越的 革盔 卓越的 藤靴 卓越的 藤护手 卓越的 皮靴 卓越的 皮护手 卓越的 圆盾 武器 卓越的 短剑 卓越的 短斧 卓越的 手斧 卓越的 短弓 卓越的 石弩 配件 技能 星云召唤卷轴 摄魂咒 羊皮纸 昏睡 羊皮纸 链雷咒 羊皮纸 伤害反射 羊皮纸 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 昆顿印记 次元标识 奇怪的纸条 小生命圣水 酒 中瓶治疗药水 中瓶魔力药水 玛雅之石 祝福宝石 灵魂宝石 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,51,幻术园,https://mu.dvg.cn/monster_info.php?id=422,https://mu.dvg.cn/source/n_monster/Monster133.png,output\按地图分类\幻术园\images\诅咒巫师_422.png
423,图腾树人,36,1200,120,125,50,43,0,0,37,幻术园 血量 1200 魔力值 攻击力 120 ~ 125 防御力 50 防御率 43 魔法防御 0 元素攻击 0 ~ 0 元素防御 37 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 卓越的 皮盔 卓越的 皮铠 卓越的 皮护腿 卓越的 皮护手 卓越的 皮靴 卓越的 革盔 卓越的 革铠 卓越的 革护腿 卓越的 革护手 卓越的 革靴 卓越的 藤盔 卓越的 藤铠 卓越的 藤护腿 卓越的 藤护手 卓越的 藤靴 卓越的 罗慕斯特护手 武器 卓越的 短斧 卓越的 短剑 卓越的 手斧 卓越的 波刃剑 卓越的 石槌 卓越的 西洋剑 卓越的 短弓 卓越的 石弩 卓越的 长弓 卓越的 骷髅杖 配件 技能 星云召唤卷轴 摄魂咒 羊皮纸 昏睡 羊皮纸 链雷咒 羊皮纸 伤害反射 羊皮纸 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 昆顿印记 次元标识 奇怪的纸条 小生命圣水 酒 中瓶治疗药水 中瓶魔力药水 玛雅之石 祝福宝石 灵魂宝石 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,51,幻术园,https://mu.dvg.cn/monster_info.php?id=423,https://mu.dvg.cn/source/n_monster/Monster134.png,output\按地图分类\幻术园\images\图腾树人_423.png
424,灰熊,43,2400,130,140,65,52,0,3,48,幻术园 血量 2400 魔力值 攻击力 130 ~ 140 防御力 65 防御率 52 魔法防御 0 元素攻击 0 ~ 3 元素防御 48 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 卓越的 皮铠 卓越的 皮护腿 卓越的 青铜盔 卓越的 青铜铠 卓越的 青铜护腿 卓越的 青铜护手 卓越的 青铜靴 卓越的 革铠 卓越的 革护腿 卓越的 骷髅头盔 卓越的 骷髅护手 卓越的 骷髅靴 卓越的 藤铠 卓越的 藤护腿 卓越的 天蚕之盔 卓越的 天蚕之护腿 卓越的 天蚕之护手 卓越的 天蚕之靴 卓越的 罗慕斯特护手 卓越的 罗慕斯特靴子 卓越的 战士之盾 卓越的 风之盾 卓越的 骷髅之盾 卓越的 自由之盾 卓越的 拉菲恩之盾 武器 卓越的 石槌 卓越的 西洋剑 卓越的 暗杀者 卓越的 流星槌 卓越的 双刃斧 卓越的 东洋刀 卓越的 飞翔斧 卓越的 双刃矛 卓越的 战矛 卓越的 长弓 卓越的 精灵之弓 卓越的 黄金石弩 卓越的 天使杖 配件 卓越的 火之项链 卓越的 毒之指环 技能 星云召唤卷轴 摄魂咒 羊皮纸 昏睡 羊皮纸 链雷咒 羊皮纸 伤害反射 羊皮纸 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 昆顿印记 次元标识 奇怪的纸条 小生命圣水 酒 中瓶治疗药水 中瓶魔力药水 玛雅之石 祝福宝石 灵魂宝石 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,51,幻术园,https://mu.dvg.cn/monster_info.php?id=424,https://mu.dvg.cn/source/n_monster/Monster135.png,output\按地图分类\幻术园\images\灰熊_424.png
425,残暴的灰熊,48,3000,150,155,80,70,3,3,60,幻术园 血量 3000 魔力值 攻击力 150 ~ 155 防御力 80 防御率 70 魔法防御 0 元素攻击 3 ~ 3 元素防御 60 元素攻击率 0 元素防御率 0 说两句 ? 掉落道具 防具 卓越的 青铜盔 卓越的 青铜铠 卓越的 青铜护腿 卓越的 青铜护手 卓越的 青铜靴 卓越的 翡翠护手 卓越的 翡翠靴 卓越的 骷髅头盔 卓越的 骷髅铠 卓越的 骷髅护腿 卓越的 骷髅护手 卓越的 骷髅靴 卓越的 藤铠 卓越的 天蚕之盔 卓越的 天蚕之护腿 卓越的 天蚕之护手 卓越的 天蚕之靴 卓越的 罗慕斯特之盔 卓越的 罗慕斯特靴子 卓越的 风之盾 卓越的 骷髅之盾 卓越的 自由之盾 卓越的 魔法之盾 卓越的 拉菲恩之盾 武器 卓越的 暗杀者 卓越的 流星槌 卓越的 双刃斧 卓越的 东洋刀 卓越的 飞翔斧 卓越的 双刃矛 卓越的 拉丁剑 卓越的 战矛 卓越的 破坏之槌 卓越的 斧刃矛 卓越的 鹤嘴矛 卓越的 精灵之弓 卓越的 黄金石弩 卓越的 火神弩 卓越的 弗里克长矛 卓越的 拉菲恩长矛 卓越的 天使杖 配件 卓越的 火之项链 卓越的 雷之项链 卓越的 毒之指环 卓越的 冰之指环 技能 星云召唤卷轴 摄魂咒 羊皮纸 昏睡 羊皮纸 链雷咒 羊皮纸 伤害反射 羊皮纸 其他 回城卷轴 封印的银箱子 封印的金箱子 城主标识 血灵之书 血灵之骷 恶魔之眼 恶魔之钥 昆顿印记 次元标识 奇怪的纸条 小生命圣水 酒 中瓶治疗药水 中瓶魔力药水 玛雅之石 祝福宝石 灵魂宝石 Powered by 奇迹MU小册子 DVG小册子V2.0版 - DVG游戏网 本站是自发的个人非官方游戏资料攻略站点 ?2021-2026 本站由雨云提供免费计算赞助-游戏专用服务器推荐 魔兽世界80级数据库 | 希望宝典数据库 | 奇迹MU小册子 | 激战2小册子 | RO小册子 | 冒险岛小册子 | 命运方舟小册子 | 黑沙小册子 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！ 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。 登录 注册 使用微信快捷登录 使用账号密码登录 用户名 密码 记住我 忘记密码？ 登录 返回微信登录 使用微信快捷登录 使用账号注册 用户名 密码 确认密码 邮箱 点击显示验证码 我已阅读并同意 《用户协议》 和 《隐私政策》 注册 返回微信注册,51,幻术园,https://mu.dvg.cn/monster_info.php?id=425,https://mu.dvg.cn/source/n_monster/Monster136.png,output\按地图分类\幻术园\images\残暴的灰熊_425.png
